t,MV,MVP,MVI,MVD,PV,SP,DV,Man
3.490000000000000000e+02,6.247729350435294293e+01,-3.157390459794471127e+01,8.157390459794470416e+01,-1.459860130880034079e+00,7.343000000000000682e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.500000000000000000e+02,6.249221700106301114e+01,-3.157390459794471127e+01,8.157390459794470416e+01,-1.361961785193336549e+00,7.343000000000000682e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.510000000000000000e+02,6.250707992180007011e+01,-3.157390459794471127e+01,8.157390459794470416e+01,-1.270628510971680392e+00,7.343000000000000682e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.520000000000000000e+02,6.252188251244809436e+01,-3.157390459794471127e+01,8.157390459794470416e+01,-1.185420053959094444e+00,7.343000000000000682e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.530000000000000000e+02,6.253662501789295902e+01,-3.165475966733763968e+01,8.165475966733764324e+01,-1.294507987135525839e+00,7.348999999999999488e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.540000000000000000e+02,6.255130768202656100e+01,-3.169518720203411277e+01,8.169518720203410567e+01,-1.301989322275535654e+00,7.351999999999999602e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.550000000000000000e+02,6.256593074775078378e+01,-3.169518720203411277e+01,8.169518720203410567e+01,-1.214677806564998130e+00,7.351999999999999602e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.560000000000000000e+02,6.258049445698156887e+01,-3.192427656531412339e+01,8.192427656531413049e+01,-1.667537935877885458e+00,7.368999999999999773e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.570000000000000000e+02,6.259499905065288772e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.744295002509377968e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.580000000000000000e+02,6.260944476872072784e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.627322429916206126e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.590000000000000000e+02,6.262383185016707898e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.518194048081696446e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+02,6.263816053300391218e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.416383824900252053e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.610000000000000000e+02,6.265243105427701664e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.321401004024430392e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.620000000000000000e+02,6.266664365007003568e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.232787739269573191e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.630000000000000000e+02,6.268079855550832491e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.150116887655465492e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.640000000000000000e+02,6.269489600476282476e+01,-3.200513163470706957e+01,8.200513163470706957e+01,-1.072989950446810337e+00,7.375000000000000000e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.650000000000000000e+02,6.270893623105395420e+01,-3.208598670410001574e+01,8.208598670410000864e+01,-1.189617456015472641e+00,7.381000000000000227e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.660000000000000000e+02,6.272291946665547613e+01,-3.226117268778472180e+01,8.226117268778472180e+01,-1.518436598755454447e+00,7.393999999999999773e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.670000000000000000e+02,6.273684594289834138e+01,-3.235550360207650300e+01,8.235550360207651011e+01,-1.636622797810751484e+00,7.401000000000000512e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.680000000000000000e+02,6.275071589017447593e+01,-3.239593113677297254e+01,8.239593113677297254e+01,-1.621161884380802443e+00,7.404000000000000625e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.690000000000000000e+02,6.276452953794063916e+01,-3.243635867146942786e+01,8.243635867146943497e+01,-1.606737781132538068e+00,7.406999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+02,6.277828711472220391e+01,-3.243635867146942786e+01,8.243635867146943497e+01,-1.498989807612383984e+00,7.406999999999999318e+01,5.000000000000000000e+01,-1.000000000000000000e+01,1.000000000000000000e+00
